model,non_invariant,random_non_invariant,h_nmi,h_mi,h_nmi_p,h_mi_p,type,run_number,computer
intercepts,0.553,0.143,0.901394303299293,-0.901394303299293,0.286922718089915,-0.286922718089915,Medium Intercepts,1,computer15_1
loadings,0.442,0.213,0.495120670277328,-0.495120670277327,0.157601804203218,-0.157601804203218,Medium Intercepts,1,computer15_1
residuals,0,0.12,-0.707483211779343,0.707483211779343,-0.225198900618425,0.225198900618425,Medium Intercepts,1,computer15_1
intercepts,0.757,0.13,1.37291181361094,-1.37291181361094,0.437011403130881,-0.437011403130881,Large Intercepts,1,computer15_1
loadings,0.243,0.179,0.157262537043642,-0.157262537043641,0.0500582202673357,-0.0500582202673357,Large Intercepts,1,computer15_1
residuals,0,0.098,-0.636804495769947,0.636804495769947,-0.202701166569858,0.202701166569858,Large Intercepts,1,computer15_1
intercepts,0.077,0.092,-0.0539808776866072,0.0539808776866066,-0.0171826470325251,0.0171826470325249,Small Residuals,1,computer15_1
loadings,0.669,0.127,1.18682622003397,-1.18682622003397,0.377778519018952,-0.377778519018952,Small Residuals,1,computer15_1
residuals,0.238,0.104,0.362537370739614,-0.362537370739614,0.115399229217497,-0.115399229217497,Small Residuals,1,computer15_1
intercepts,0.285,0.124,0.406598223834461,-0.406598223834461,0.129424234351279,-0.129424234351279,Medium Residuals,1,computer15_1
loadings,0.463,0.172,0.641439077493593,-0.641439077493593,0.204176399750821,-0.204176399750821,Medium Residuals,1,computer15_1
residuals,0.252,0.128,0.320050888738031,-0.320050888738031,0.101875361967224,-0.101875361967224,Medium Residuals,1,computer15_1
intercepts,0.235,0.121,0.30164077453141,-0.30164077453141,0.0960152406094834,-0.0960152406094836,Large Residuals,1,computer15_1
loadings,0.633,0.16,1.01700378215443,-1.01700378215443,0.32372235814606,-0.32372235814606,Large Residuals,1,computer15_1
residuals,0.132,0.096,0.113606993855074,-0.113606993855074,0.0361622292836911,-0.0361622292836912,Large Residuals,1,computer15_1
intercepts,0.061,0.134,-0.250414842215301,0.250414842215302,-0.0797095199242845,0.0797095199242847,Invariant,8,computer16_8
loadings,0.759,0.224,1.12927201930012,-1.12927201930012,0.35945844793396,-0.35945844793396,Invariant,8,computer16_8
residuals,0.063,0.103,-0.146013216858831,0.146013216858832,-0.0464774504396636,0.0464774504396639,Invariant,8,computer16_8
intercepts,0.019,0.101,-0.370265559190411,0.37026555919041,-0.117859188003677,0.117859188003677,Small Loadings,8,computer16_8
loadings,0.923,0.152,1.77824955390443,-1.77824955390443,0.566034413109695,-0.566034413109695,Small Loadings,8,computer16_8
residuals,0.049,0.095,-0.18022767346668,0.18022767346668,-0.0573682502283485,0.0573682502283483,Small Loadings,8,computer16_8
intercepts,0.016,0.119,-0.450738626733015,0.450738626733015,-0.143474560974024,0.143474560974024,Medium Loadings,8,computer16_8
loadings,0.968,0.168,1.93724497318412,-1.93724497318412,0.616644226924358,-0.616644226924358,Medium Loadings,8,computer16_8
residuals,0.006,0.094,-0.468150993693012,0.468150993693011,-0.149017089519251,0.149017089519251,Medium Loadings,8,computer16_8
loadings,0.999,0.155,2.26902928066739,-2.26902928066739,0.722254452076925,-0.722254452076924,Large Loadings,8,computer16_8
residuals,0.001,0.118,-0.638050190877433,0.638050190877436,-0.203097683637742,0.203097683637743,Large Loadings,8,computer16_8
intercepts,0,0.115,-0.691955175126317,0.691955175126317,-0.220256173038743,0.220256173038743,Large Loadings,8,computer16_8
intercepts,0.269,0.113,0.404885277038984,-0.404885277038984,0.128878986451772,-0.128878986451772,Small Intercepts,8,computer16_8
loadings,0.45,0.149,0.678034493795221,-0.67803449379522,0.215825082548641,-0.215825082548641,Small Intercepts,8,computer16_8
residuals,0.122,0.115,0.0216606602664463,-0.0216606602664462,0.00689480230407828,-0.00689480230407825,Small Intercepts,8,computer16_8
intercepts,0.302,0.13,0.425913735242107,-0.425913735242107,0.135572552589028,-0.135572552589028,Medium Intercepts,8,computer16_8
loadings,0.698,0.222,0.996722211309661,-0.996722211309661,0.317266533638834,-0.317266533638834,Medium Intercepts,8,computer16_8
residuals,0,0.099,-0.640160328711536,0.640160328711535,-0.203769361371547,0.203769361371547,Medium Intercepts,8,computer16_8
intercepts,0.714,0.152,1.21209032246869,-1.21209032246869,0.385820332589484,-0.385820332589484,Large Intercepts,8,computer16_8
loadings,0.286,0.153,0.324751348875865,-0.324751348875865,0.103371564898709,-0.103371564898709,Large Intercepts,8,computer16_8
residuals,0,0.129,-0.734747579070952,0.734747579070951,-0.23387741826789,0.23387741826789,Large Intercepts,8,computer16_8
intercepts,0.45,0.104,0.813910540884633,-0.813910540884633,0.259075771632775,-0.259075771632775,Small Residuals,8,computer16_8
loadings,0.326,0.178,0.344278506028254,-0.344278506028254,0.109587252069379,-0.109587252069379,Small Residuals,8,computer16_8
residuals,0.096,0.083,0.0455682910634706,-0.0455682910634705,0.0145048375420032,-0.0145048375420031,Small Residuals,8,computer16_8
intercepts,0.344,0.165,0.416911399341219,-0.41691139934122,0.132707020073028,-0.132707020073029,Medium Residuals,8,computer16_8
loadings,0.275,0.182,0.22253834882633,-0.22253834882633,0.0708361564864377,-0.0708361564864377,Medium Residuals,8,computer16_8
residuals,0.381,0.142,0.557749355351414,-0.557749355351414,0.177537133820991,-0.177537133820991,Medium Residuals,8,computer16_8
intercepts,0.361,0.105,0.629097590464531,-0.629097590464531,0.200247982419262,-0.200247982419262,Large Residuals,8,computer16_8
loadings,0.354,0.153,0.470712724858408,-0.470712724858408,0.149832513874942,-0.149832513874942,Large Residuals,8,computer16_8
residuals,0.285,0.104,0.469585185110374,-0.469585185110374,0.149473606826077,-0.149473606826077,Large Residuals,8,computer16_8
intercepts,0.312,0.168,0.340679916029388,-0.340679916029388,0.108441785296418,-0.108441785296418,Invariant,9,computer16_9
loadings,0.486,0.241,0.516507490508688,-0.516507490508688,0.164409440516896,-0.164409440516896,Invariant,9,computer16_9
residuals,0.187,0.133,0.147779860955315,-0.147779860955315,0.0470397907209429,-0.0470397907209429,Invariant,9,computer16_9
intercepts,0.091,0.09,0.00348558696057855,-0.00348558696057832,0.00110949678870546,-0.00110949678870539,Small Loadings,9,computer16_9
loadings,0.368,0.15,0.508230503882696,-0.508230503882696,0.161774793846032,-0.161774793846032,Small Loadings,9,computer16_9
residuals,0.332,0.069,0.696535265850647,-0.696535265850647,0.221714061195916,-0.221714061195916,Small Loadings,9,computer16_9
intercepts,0.177,0.117,0.170262892742205,-0.170262892742205,0.0541963620100941,-0.0541963620100942,Medium Loadings,9,computer16_9
loadings,0.792,0.138,1.43323120380798,-1.43323120380798,0.456211661359176,-0.456211661359175,Medium Loadings,9,computer16_9
residuals,0.02,0.109,-0.389133989603939,0.389133989603939,-0.123865195941074,0.123865195941074,Medium Loadings,9,computer16_9
loadings,1,0.119,2.43719229078132,-2.43719229078132,0.775782400686615,-0.775782400686615,Large Loadings,9,computer16_9
intercepts,0,0.103,-0.653435478275547,0.653435478275548,-0.20799497271834,0.20799497271834,Large Loadings,9,computer16_9
residuals,0,0.107,-0.666484328707463,0.666484328707462,-0.212148550814153,0.212148550814152,Large Loadings,9,computer16_9
intercepts,0.639,0.145,1.07120961628904,-1.07120961628904,0.340976611039946,-0.340976611039946,Small Intercepts,9,computer16_9
loadings,0.342,0.189,0.349783864614374,-0.349783864614374,0.111339662134328,-0.111339662134328,Small Intercepts,9,computer16_9
residuals,0.014,0.131,-0.50349576330039,0.503495763300389,-0.160267679110168,0.160267679110168,Small Intercepts,9,computer16_9
intercepts,0.513,0.156,0.784732450634473,-0.784732450634474,0.249788097046186,-0.249788097046186,Medium Intercepts,9,computer16_9
loadings,0.487,0.238,0.525537661081783,-0.525537661081783,0.167283833084238,-0.167283833084238,Medium Intercepts,9,computer16_9
residuals,0,0.116,-0.695083854329773,0.695083854329772,-0.2212520625599,0.2212520625599,Medium Intercepts,9,computer16_9
intercepts,0.608,0.139,1.02440448794144,-1.02440448794144,0.326078075962805,-0.326078075962805,Large Intercepts,9,computer16_9
loadings,0.392,0.216,0.386357870964883,-0.386357870964883,0.122981529933044,-0.122981529933044,Large Intercepts,9,computer16_9
residuals,0,0.099,-0.640160328711536,0.640160328711535,-0.203769361371547,0.203769361371547,Large Intercepts,9,computer16_9
intercepts,0.089,0.118,-0.095424062137143,0.0954240621371434,-0.030374422358069,0.0303744223580691,Small Residuals,9,computer16_9
loadings,0.751,0.151,1.29851048658558,-1.29851048658558,0.413328725193513,-0.413328725193514,Small Residuals,9,computer16_9
residuals,0.114,0.117,-0.00938620120709432,0.00938620120709421,-0.00298772063792835,0.00298772063792832,Small Residuals,9,computer16_9
intercepts,0.158,0.101,0.170737272682008,-0.170737272682008,0.0543473618347407,-0.0543473618347408,Medium Residuals,9,computer16_9
loadings,0.282,0.14,0.352653163905236,-0.352653163905236,0.112252988465029,-0.112252988465029,Medium Residuals,9,computer16_9
residuals,0.551,0.111,0.993653839883531,-0.993653839883531,0.316289840679413,-0.316289840679413,Medium Residuals,9,computer16_9
intercepts,0.042,0.148,-0.376979420195122,0.376979420195122,-0.119996276335941,0.119996276335941,Large Residuals,9,computer16_9
loadings,0.816,0.231,1.25219392826348,-1.25219392826348,0.398585706785582,-0.398585706785582,Large Residuals,9,computer16_9
residuals,0.142,0.138,0.011528078332924,-0.0115280783329239,0.00366950130207087,-0.00366950130207083,Large Residuals,9,computer16_9
intercepts,0.322,0.109,0.533884271501036,-0.533884271501036,0.169940641696811,-0.169940641696811,Invariant,10,computer16_10
loadings,0.551,0.139,0.908866297760587,-0.908866297760587,0.289301127796456,-0.289301127796456,Invariant,10,computer16_10
residuals,0.046,0.105,-0.227676484904873,0.227676484904872,-0.0724716759967955,0.0724716759967955,Invariant,10,computer16_10
intercepts,0.17,0.135,0.0975031897614702,-0.0975031897614698,0.0310362292355301,-0.03103622923553,Small Loadings,10,computer16_10
loadings,0.412,0.168,0.549234112507876,-0.549234112507876,0.174826647840637,-0.174826647840637,Small Loadings,10,computer16_10
residuals,0.358,0.145,0.501534886471448,-0.501534886471448,0.159643512629927,-0.159643512629927,Small Loadings,10,computer16_10
intercepts,0.061,0.098,-0.137675895642538,0.137675895642538,-0.0438235986722277,0.0438235986722278,Medium Loadings,10,computer16_10
loadings,0.756,0.146,1.32417367187343,-1.32417367187343,0.421497570781603,-0.421497570781604,Medium Loadings,10,computer16_10
residuals,0.152,0.106,0.137742105350272,-0.137742105350273,0.0438446738767609,-0.043844673876761,Medium Loadings,10,computer16_10
intercepts,0.006,0.128,-0.576684665937296,0.576684665937294,-0.183564430378438,0.183564430378437,Large Loadings,10,computer16_10
loadings,0.988,0.179,2.0483707348579,-2.0483707348579,0.652016655474827,-0.652016655474827,Large Loadings,10,computer16_10
residuals,0.006,0.112,-0.527422644311633,0.527422644311632,-0.16788384188159,0.16788384188159,Large Loadings,10,computer16_10
intercepts,0.492,0.137,0.796486731265258,-0.796486731265259,0.253529600775944,-0.253529600775944,Small Intercepts,10,computer16_10
loadings,0.441,0.146,0.668386595901773,-0.668386595901773,0.212754061268265,-0.212754061268265,Small Intercepts,10,computer16_10
residuals,0.044,0.125,-0.300071643009111,0.30007164300911,-0.0955157705332132,0.095515770533213,Small Intercepts,10,computer16_10
intercepts,0.264,0.111,0.399918128470738,-0.399918128470738,0.127297893956355,-0.127297893956355,Medium Intercepts,10,computer16_10
loadings,0.735,0.148,1.27030488523756,-1.27030488523756,0.40435060343868,-0.40435060343868,Medium Intercepts,10,computer16_10
residuals,0.001,0.08,-0.510257005547953,0.510257005547956,-0.162419849360451,0.162419849360452,Medium Intercepts,10,computer16_10
intercepts,0.473,0.1,0.873268939504343,-0.873268939504343,0.277970136741467,-0.277970136741467,Large Intercepts,10,computer16_10
loadings,0.527,0.191,0.720222477366758,-0.720222477366758,0.229253934797621,-0.229253934797621,Large Intercepts,10,computer16_10
residuals,0,0.098,-0.636804495769947,0.636804495769947,-0.202701166569858,0.202701166569858,Large Intercepts,10,computer16_10
intercepts,0.036,0.129,-0.352959724847462,0.352959724847462,-0.112350569843658,0.112350569843658,Small Residuals,10,computer16_10
loadings,0.92,0.226,1.57725460595062,-1.57725460595062,0.502055734103003,-0.502055734103003,Small Residuals,10,computer16_10
residuals,0.018,0.092,-0.347199556831867,0.347199556831868,-0.110517051418214,0.110517051418214,Small Residuals,10,computer16_10
intercepts,0.145,0.111,0.101977929312106,-0.101977929312106,0.0324605830725951,-0.032460583072595,Medium Residuals,10,computer16_10
loadings,0.649,0.169,1.02608083230605,-1.02608083230605,0.326611672946707,-0.326611672946707,Medium Residuals,10,computer16_10
residuals,0.206,0.13,0.204486359255075,-0.204486359255074,0.0650900297406206,-0.0650900297406204,Medium Residuals,10,computer16_10
intercepts,0.167,0.138,0.080750007162556,-0.080750007162556,0.0257035255892535,-0.0257035255892535,Large Residuals,10,computer16_10
loadings,0.523,0.131,0.876117934934693,-0.876117934934693,0.27887700015264,-0.27887700015264,Large Residuals,10,computer16_10
residuals,0.31,0.173,0.323063680839361,-0.323063680839361,0.102834363478093,-0.102834363478093,Large Residuals,10,computer16_10
intercepts,0.194,0.114,0.223394665133628,-0.223394665133627,0.071108730432751,-0.0711087304327509,Invariant,11,computer16_11
loadings,0.475,0.182,0.639282831067856,-0.639282831067856,0.203490045196461,-0.203490045196461,Invariant,11,computer16_11
residuals,0.215,0.143,0.188688934985962,-0.188688934985963,0.0600615534195224,-0.0600615534195225,Invariant,11,computer16_11
loadings,0.998,0.182,2.17062745446403,-2.17062745446403,0.690932177977857,-0.690932177977856,Small Loadings,11,computer16_11
residuals,0.002,0.083,-0.495005839177875,0.495005839177877,-0.157565252329021,0.157565252329022,Small Loadings,11,computer16_11
intercepts,0,0.097,-0.633433366329239,0.633433366329239,-0.201628102741276,0.201628102741275,Small Loadings,11,computer16_11
loadings,1,0.127,2.41283153098993,-2.41283153098993,0.768028130010065,-0.768028130010066,Medium Loadings,11,computer16_11
intercepts,0,0.096,-0.63004669044584,0.63004669044584,-0.200550090326289,0.200550090326289,Medium Loadings,11,computer16_11
residuals,0,0.098,-0.636804495769947,0.636804495769947,-0.202701166569858,0.202701166569858,Medium Loadings,11,computer16_11
intercepts,0.005,0.099,-0.498620855387108,0.498620855387107,-0.158715947727135,0.158715947727134,Large Loadings,11,computer16_11
loadings,0.985,0.124,2.17632181004989,-2.17632181004988,0.69274474765628,-0.69274474765628,Large Loadings,11,computer16_11
residuals,0.007,0.128,-0.5642314954023,0.5642314954023,-0.179600463082816,0.179600463082816,Large Loadings,11,computer16_11
intercepts,0.277,0.128,0.376745760383292,-0.376745760383292,0.119921900107831,-0.119921900107831,Small Intercepts,11,computer16_11
loadings,0.539,0.131,0.908181006126835,-0.908181006126836,0.289082992694513,-0.289082992694514,Small Intercepts,11,computer16_11
residuals,0.14,0.113,0.081331932217909,-0.0813319322179091,0.0258887580873904,-0.0258887580873904,Small Intercepts,11,computer16_11
intercepts,0.603,0.135,1.02580746628006,-1.02580746628006,0.326524657838088,-0.326524657838088,Medium Intercepts,11,computer16_11
loadings,0.397,0.147,0.576348645198475,-0.576348645198475,0.183457471655308,-0.183457471655308,Medium Intercepts,11,computer16_11
residuals,0,0.102,-0.650138454727636,0.650138454727636,-0.206945497528059,0.206945497528059,Medium Intercepts,11,computer16_11
intercepts,0.235,0.115,0.320240586325779,-0.320240586325779,0.101935744584789,-0.101935744584789,Large Intercepts,11,computer16_11
loadings,0.765,0.155,1.32008961809043,-1.32008961809043,0.42019757608677,-0.42019757608677,Large Intercepts,11,computer16_11
residuals,0,0.094,-0.62322566665735,0.62322566665735,-0.198378891020518,0.198378891020518,Large Intercepts,11,computer16_11
intercepts,0.203,0.139,0.170666581250883,-0.170666581250883,0.0543248600533453,-0.0543248600533453,Small Residuals,11,computer16_11
loadings,0.569,0.166,0.869959753729452,-0.869959753729452,0.2769167901941,-0.2769167901941,Small Residuals,11,computer16_11
residuals,0.215,0.111,0.284970283445191,-0.284970283445191,0.0907088584892013,-0.0907088584892013,Small Residuals,11,computer16_11
intercepts,0.566,0.107,1.03669836323241,-1.03669836323241,0.329991338007431,-0.329991338007431,Medium Residuals,11,computer16_11
loadings,0.198,0.172,0.0669962416710408,-0.0669962416710406,0.0213255660610507,-0.0213255660610507,Medium Residuals,11,computer16_11
